Aa en Hunze;2.4;-;-;-;0;-;-;0;0;-;0;-;-;0;-;0;0;0;0;0.4;-;-;-;-;-;0;-;-;-;0;-;-;-;-;-;-;-;-;-;-;0;-;-;-;-;-;-;-;-;0;0.5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0;-;-;-;-;0;-;0;0;-;0;-;-;-;-;-;0;0;-;0;0;-;-;-;-;0;-;0;-;-;0;-;0.1;-;0;-;0;0;-;0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0;-;0.2;0;-;0;-;0;-;0;-;0;-;-;0;-;0;-;-;-;0;-;-;-;-;-;-;-;0;-;-;-;-;-;-;-;0;0;-;0;0.1;-;-;-;0;-;0;-;0;-;-;-;-;0;-;-;-;-;-;-;-;-;-;0;-;0;-;-;-;-;0;0;-;-;-;-;0;-;-;-;0;-;-;-;-;-;-;0;0;-;-;-;0;0;-;-;0.1;-;-;0;-;-;-;-;-;0;-;-;-;-;-;-;-;0;-;0;-;-;-;-;0;-;-;-;-;-;0;-;-;-;-;-;-;0;-;-;0;-;-;-;-;-;-;-;-;-;0;-;0;-;-;-;-;-;-;0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0;-;0;-;-;-;-;0.2;0;-;-;0;-;-;-;-;-;-;-;-;-;0;0;0;0;0.2;0;-;-;-;-;-;0;0;-;-;-;0.2;-;-;-;-;-;-;-;-;-;0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0;-;-;0;-;-;-;0;-;0;-;-;0;0;-;-;-;0;-;-;-;-;-;-;-;-;-;0;-;-;-;-;-;0;-;-
Aalburg;-;1.7;-;-;-;0;0;-;-;0;-;0;-;0;-;0;-;-;-;-;-;0;-;0;-;-;-;-;0;-;-;-;-;-;0;-;0;-;0;0;-;-;0;-;0;-;0;-;-;-;-;-;-;-;0;0;-;0;0;-;0;-;0;-;0;-;-;0;0;-;-;-;-;0;-;-;-;-;-;-;-;0;-;0;-;0;0;-;-;-;-;0;-;-;-;-;0;-;0;0;0;-;-;0;-;-;-;0;0;-;-;0;0;0;-;-;0;0;0;-;-;0;-;-;-;-;-;0;-;-;-;0;0;-;0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0;0;-;0.1;-;0.2;0;0;0;-;-;-;-;-;-;-;-;-;-;-;-;0;0;-;-;-;0;0;-;-;0;-;-;0;-;-;0;0;-;0;-;-;-;0;0;0;0;0;-;-;0;0;-;0;-;0;0;0;-;-;-;-;-;-;-;0;-;0;-;-;-;0;-;-;-;-;-;-;0;0;-;0;0;-;0;0;-;-;-;-;0;-;-;-;-;0;0;-;-;0;0;-;-;-;0;-;-;-;-;0;-;0;-;-;-;0;0;-;-;-;-;-;-;0;-;-;-;0;-;0;-;-;-;-;0;-;0;0;-;-;-;-;-;0;-;0;-;0;-;-;-;0;0;0;0;-;-;-;-;-;-;0;0;-;-;0;0;-;-;0;-;-;-;-;-;0;0;0;-;-;-;-;-;0;-;-;-;0;0;-;-;0;0;-;0;0;-;0;0;-;0;0;-;-;-;-;-;0;-;0;-;0.1;0;-;-;-;0;-;0.2;0;0;-;0;0;-;-;0;-;-;-;-;-;-;-;-;-;0.3;-;0.2;-;0;-;-;0;-;0;0;-;-;0;-;0;0;0;-;-
Aalsmeer;-;-;5.5;-;-;-;-;0;0;0.2;0.3;-;-;0;0.7;1.4;0;-;0;0;-;-;0;0;0;-;-;0;0;0;0;-;-;0;0;-;0;-;-;0;0;0;0;-;-;0;0;-;-;-;-;-;-;-;0;0;-;-;0;0;0;0;-;0;0;0;0;-;-;-;0;-;-;0;-;-;-;0;-;0;0;-;0;0;0;0;0;0;0;0;0;0;0;-;-;-;0;0;-;0;0;0;0;-;-;0;-;0;0;0;-;0;-;-;-;-;-;0;0;0;-;0.1;-;0;-;-;-;0;0.2;0;1.7;0;0;0;0;-;0;-;0;0;-;0;0;-;-;0;0;-;0;0;0;-;0;0;0;0.1;0;0.1;-;-;0;-;0;0;0;0;-;0;-;-;-;0.2;0;0;-;-;0;-;-;-;0;0;0;0;0;0;0;-;0.1;0;0;0;0;0;0;0;0;0;-;-;0;-;-;0;0;0;0;-;-;0;0;-;-;-;0;-;0;0;0;-;-;-;0;0;-;0;0;0;0;0;0;0;0.5;0;0;-;0;0;0;0;-;0;-;0;0;-;-;-;0;-;0;-;0;0;0;0;0;0;0;0;0;0.1;-;0;0;0;-;0;0;0;0;0;0;-;-;-;-;0;-;-;0;0;0;-;0.5;0;0.1;-;-;0;0;0;0;-;-;-;0;0;-;-;-;-;0;0;-;-;-;0;-;-;0;-;0;0;-;0;-;-;-;-;-;-;0;0.1;-;0;0;0;0;0;0;-;0;0;1.3;0;0.1;0;-;-;0;0;0;-;-;0;0.1;0;0;0;0;-;-;-;0;-;0;-;-;0;0;0;0;0;0;-;0;0;-;0;-;0;0;0;0;0;0;0;-;0;-;0;-;0;0;0;0.1;-;0;-;0;0;0;-;0;0;0;-;0;0;-;-;0;-;-
Aalten;-;0;-;6.3;-;-;-;-;0;0;0;-;-;0;0;0;0;-;0;-;-;-;-;0;0;-;-;-;-;-;-;-;-;-;0;0.2;-;-;-;0;-;-;-;-;-;-;-;-;-;-;-;0;-;0;-;0;0;0.1;0;-;-;0;0;0;-;-;-;-;-;0;-;0;-;-;0;-;0;-;0;0;0.3;-;-;-;-;-;0;0;0;0;-;0;-;-;-;-;0;-;0;-;0.1;-;0;-;-;-;-;-;0;-;0;0;-;-;-;0;-;0;0;-;-;-;0;0;-;-;0;-;-;-;-;0;0;0;-;-;-;-;-;0;-;-;-;0;0;-;-;0;-;-;-;0;0;-;-;-;-;0;0;-;0;-;-;0;0;0;-;0;-;0;-;-;-;-;-;-;0;-;-;-;-;-;-;-;-;-;0;-;0;-;-;-;-;-;0;0;0;-;0;-;-;-;0;-;-;-;0;0;-;-;0;0;-;-;0;-;-;0;0;0;-;-;0.1;0;-;-;-;-;0;-;-;0;-;0;0;-;0;0;-;-;0;-;-;-;-;-;-;0;0;0;-;-;0.7;-;-;-;0;-;0;-;0.7;-;-;-;0;-;-;-;0;-;-;-;-;0;-;-;0;0;0;0;0;-;0;0;-;0;0;-;-;-;-;-;-;-;-;-;-;-;-;0;-;0;0;-;-;-;-;-;-;-;-;-;-;-;-;0;-;-;-;-;-;-;-;-;0;0;0;0;0;-;-;0;-;-;-;-;0;0;-;-;-;0;0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0;-;-;0;-;0;0;-;-;-;-;-;-;0;0;0;-;0;0;0;-;-;0.6;-;-;-;-;-;-;-;0;-;-;-;0;0;0;-;-;-;-;-;0;-;0;0;-;-
Achtkarspelen;0;-;-;0;3.8;-;-;0;-;0;-;-;-;0;-;0;0;0;-;0;-;-;-;0;0;0;-;0;-;0;-;0;-;-;-;-;-;-;-;-;0;0;-;-;-;-;-;-;-;0;0;-;-;-;-;-;-;-;-;-;-;-;-;-;0;0;0;0;-;-;-;0;-;-;0;0;0;-;-;-;0;-;0.2;-;0;-;0;-;-;-;-;-;0;0;-;-;-;0;0;-;-;-;0;0;0;0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0;-;0.2;0.3;-;-;-;-;-;0;-;-;0;-;0;0;-;0;-;-;0;0;-;-;-;-;-;-;-;-;0;-;-;-;-;-;-;-;-;0;0;0;-;-;0;-;-;-;0;0;-;-;-;0.7;0;-;-;-;-;-;0;-;-;0.1;-;0.2;0;0;-;-;0;0;-;-;-;-;0;0;-;-;0;-;-;-;-;-;-;0;0.1;-;-;-;0;0;-;-;0;-;-;-;-;-;-;-;-;-;-;-;0;0;-;-;-;-;-;0;0;-;-;0;-;-;-;-;0;-;-;-;0;-;-;-;0;0;-;-;0.1;0;0;-;-;-;-;-;-;-;0;0;-;-;-;-;-;-;-;-;-;0;0;-;-;0;-;-;-;0;-;0;-;-;-;0;-;-;-;-;-;-;-;-;-;-;-;0;-;0.4;-;0;-;-;0;-;-;-;0;-;-;-;-;-;-;0;-;-;0;-;-;-;0;0.4;-;-;0;0;0;0;0;-;-;-;0;-;-;-;-;-;-;-;-;0;0;-;0;-;-;-;0;-;-;0;-;0;-;-;-;-;-;-;0;-;-;0;-;-;-;-;-;0;0;-;-;0;-;-;-;0;-;-;-;-;-;0;-;-;-;0.1;-;-;0;-;-;0;-;-
Alblasserdam;-;0;0;-;-;2.5;0;0;0;0;0;0;-;0;0;0;0;-;0;0;-;0;0;0.1;0;0;-;-;0;-;0;-;-;-;0;-;-;0;-;0;0;0;0;0.1;-;-;-;-;0;-;0;-;0;-;0;0;0;-;0;0;-;-;0;0;0.1;0;-;-;0;-;0;-;-;0;0;-;0;-;-;0;0;0;0;0.6;-;0;-;-;0;-;-;0;-;-;-;-;0;-;-;0;-;0;-;0;-;0;-;0;0;0;0;-;0;0;-;0;-;0.1;0;-;-;0.1;0;0;-;-;-;-;0;-;0;0;-;0;0.1;-;0;-;0;0;0;-;0;0;-;0;-;-;0;0;0.4;0;0;-;0;0;-;0;-;-;0;0;0;-;0;0;-;0;-;0;0;0;-;-;0;0;0.1;-;-;-;-;-;0;-;0;0;0;-;0;0;0;0;0;0;0;0;-;-;-;0;0;-;-;-;0;-;0;0;-;-;0;0;-;0;-;0;0;0;-;-;0;-;0;0;-;-;-;0;0.1;0;0;0;0;0;0;0;-;-;0;-;-;0;-;-;-;0;-;0;0;-;-;-;-;0;0;-;-;-;0;0;-;0;0;0;0;0.8;-;-;0;0;0;-;-;0;-;-;0;-;0.2;0;0;0;-;0;0;0;0.7;-;0;-;-;-;0;-;0;-;0;0;-;-;0;-;0;0.3;-;0;0;0;0;0;0;0;-;0;0;-;-;-;0;-;0;0;-;0;0;0;0;-;0;-;0;-;0;-;0;-;0;0;-;-;-;-;0;-;0;0;0;0;-;0;0;0;-;0;0;-;-;0;-;-;0;0;0;0;-;-;-;0.1;0;-;0;0;-;0;0;0;-;0;-;0;0;0;-;-;-;0;0;0;0;0;-;0;0;0;0;-;-;-;0;0;-;0.3;0;-;-
Albrandswaard;-;-;0;-;-;0;1.9;-;-;0;0;-;-;0;0;0;-;-;-;0;-;-;0;0.4;-;-;-;-;-;-;0;-;0;-;0;-;-;0.1;-;-;0;-;-;0.1;-;0;-;-;-;-;-;0;-;0;-;0;0.1;-;0;0;0;-;-;-;0.1;-;0;-;0.1;-;-;-;-;0;0;-;0;-;-;-;-;0;-;0.1;0;0;0;-;0;0;-;-;-;-;-;-;0;-;-;-;-;-;0;0;-;-;-;0;0;0;-;-;0;-;-;0;-;0;0;-;-;0.1;-;0;-;-;-;-;0;-;0;0;0;-;0;-;-;-;0;-;0;-;-;0;-;-;-;-;0.1;0;0.1;-;0;0;0;0;-;0;-;-;-;-;-;0;0;0;0;-;-;0;0;0;0;-;0;0;0;0;-;0;0;-;0;-;-;0;-;-;0;-;0;0;-;0;0;0;0;-;-;-;0;-;0;-;-;-;0;0;-;-;-;-;-;-;-;0;0;-;-;-;0;-;0;-;-;-;-;0;0;-;-;0;0;-;-;0;-;-;0;0;0;-;0;0;-;-;-;-;-;-;-;-;-;0;-;0;-;-;-;0.1;-;-;0;-;-;0;-;-;0;0;-;-;0;-;-;0;0;-;0.2;0;-;0;-;-;0;0;2.5;-;0;0;-;-;0.1;-;0;-;0;0;0;-;-;-;-;0;-;-;-;0;-;-;0.9;-;-;-;0;-;-;-;0;-;0;-;-;0;0.1;0;0;-;-;-;-;-;-;0;0;0;0;0;0;0;-;-;-;-;0;0;0;0;0;-;0.1;-;-;0;0;0;0;0;-;-;0;0;0;0;-;-;-;0;0;-;-;0;-;0;-;0;0;0;-;-;0;0;-;-;-;0;0;-;0;-;-;-;0;-;0;0;-;-;0;-;0;0.1;0;-;-
Alkmaar;0;-;0;-;0;0;0;24;0;0.1;0;-;0;0;0.1;0.8;0;0;0;0;-;-;0;0;0;0;0;0.2;-;-;0;-;0;3.2;0;0;-;0;0;-;0.3;0;0;0;-;0;0;-;-;0;0;0;0;0;0;0;-;-;-;0;0;0;0;0;0;1.4;0;0;-;-;0;0;-;0;-;-;0;0;-;0;0;-;-;0;0.2;0;0;0;0;0;0.1;0;0;0;-;-;0;0;0;0.1;0;0;0;0;0;0;-;0;0;0;-;-;0;-;-;0;-;0;0;0.2;-;0.1;-;0.1;-;0;-;0;0.4;0;0.1;-;0;0;-;0;0;0;0.4;0;-;0;5.4;0;0;2.2;1;-;0;0;0;0;0;-;0;0;-;0;-;-;0;0;1.1;0;0;0;0;0;-;0;0;0;0;0.7;0;-;0;0;0;0;0;3.2;0;0;0;0;0;0;0;0;0;0;0;0;-;0;0;0;0;-;0;0;0;-;-;-;-;0;-;0;0.3;-;-;0;0;0;0;0;-;0;0;-;0;0;-;0;0;0;-;-;0;0;0;0;0;-;0;0;0;0;-;-;0;0;-;0;-;0;0;0;0;-;-;0;0;0;0.3;0;0;0;0;0;0;0;0;0;-;-;0;0.3;0;0;-;0;-;-;0;-;0;-;0;0;-;0;0;0;0.1;-;-;1;0.7;-;0;-;-;0;-;0;0;0;-;0;0;0;0;-;0;0;-;-;0;0;0;0.1;-;0;0;-;0;-;0;0;0.1;0;0;0;0;-;-;0;0;-;0;0.3;0;0;0.1;0;0;0;0;0;0;-;0;0;0.3;0;-;0;0;0;0;0;-;0;0;0;0;-;0;0;0;0;0;0;0;-;0;0;0;0;0;-;-;0;0;-;0;-;-;0;-;0.3;0;-;0.7;0;0.1;0;0.1;0;0;0;0;0;-;-;-;0;-;-;0;-;-
Almelo;0;0;0;0;0;0;0;0.1;18.1;0.1;0;0;0;0.1;0;0.2;0.1;-;0.1;0.1;0;0;0;0;0;0;-;0;0;0;-;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;-;0;0;0.1;1.5;0;0;0;0.5;0;0;0;0;0;0;0;0;0;0;0.1;0;0;0;0;0.1;-;0.1;0;0;0.4;0;0.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;0.1;0;0.3;0;1.6;0;0;0;0;0;-;0;-;0;0;0;0;0;-;0;0;0;0;0;0;0.1;0;0.2;0;0;0.2;0;0.1;0;0;0;0.6;0;0;0;0;0;0;-;0;0.1;0;0;0;0;0;1.6;0;0.1;0;1.7;0.1;0;0;0;0;0;1.1;-;0.1;0;0;0;0;0;0;0;-;0;0;0;0;0;0;0;0;0;0;0;-;0;0;0;0;0;0.1;0;0.1;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0.2;0;0;0;0;0.1;0;0;0;0;-;0;0;0;0;0;0;0;0;-;0;0;0;0;0;0;0;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;-;0;0.4;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;0;0;0;0;0.2;0;0;0;-;0;0;0;0;1.1;0;0;0;0;0;0.1;-;0;0;0;0;0;0;0;-;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.1;0;-;0;-;0;0;-;0;0;0;0.1;2.2;3.2;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0.1;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;2.6;0;0;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;0;0.1;0;0;0.2;-;-
Almere;0;0;0;0;0;0;0;0.1;0;42.1;0.1;0;0;0.6;0.4;3.1;0.2;0;0.1;0;0;0;0.2;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0.1;0;-;-;0;0;0;0;0;0;0.1;0;0;0;0;0;0.1;0;0.4;0;0;0;0;0;0;0;0;-;0;0;0;0.1;0.1;0;0;0;0;0;0.1;0.1;0;0.8;0;0;0;0.3;0.1;0.1;0;0;-;0.1;0.1;0.1;0.1;0.1;0;0.1;0;0;0;-;0;0;0;0;0;0;0;-;0;0;0;0;0;0;0.2;0;0.1;0;0;0;0;0.3;0;0.3;0;0;0.3;0;0;0;0;0.1;0;0;0.1;0.1;0;-;0;0;0;0;0;0;0;0.1;0;0;0;0;0.8;0;-;0;0;0.2;0;0.1;0.7;0;0.1;-;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0.1;0;0;0.1;0;0.1;0;0;3.7;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;0;0;0;0;0;0;0;0;-;0;0;0;0.2;0.2;0;0;-;0;0.1;0;0.1;0.1;-;0;0.4;0;0;0;0.1;0;0;0;0;-;0.1;0;0;0;0;0;0;0;0;0;0.1;0;0;0;0.1;0;0;0;0;-;0;0;0.3;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.1;0;0.2;0;0;0;0;0;0;-;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0.1;0;0.1;0;-;0;-;0;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0.1;0.1;0.8;0;0;0;0;0.1;0.1;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.3;0;0.3;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0.3;0;0;0;0;0.6;0.1;0;0.1;0;0;-;-;0;0;0;0.2;-;-
