Aa en Hunze;2.4;-;-;-;0;-;-;-;-;-;-;-;-;0;-;0;0;0.1;0;0.4;-;-;-;-;-;0;-;-;-;0;-;-;-;-;0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0;0.5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0.1;-;-;-;-;0;0;0;0.1;-;0;-;-;-;-;-;-;-;-;-;0;-;-;-;-;0;-;0;-;-;-;-;0.3;-;-;-;-;0;-;-;0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0;-;0.2;0;-;-;-;-;-;-;-;0;0;-;0;-;-;-;-;-;0;-;-;-;-;-;0;-;-;-;-;0;-;-;0;-;0;-;-;0;0.2;0;-;-;-;-;-;-;-;-;-;-;-;0;-;-;-;-;-;-;-;-;-;0;-;0;-;0;-;0;0;-;-;-;-;-;-;-;-;-;0.1;-;-;-;-;-;-;0;0;-;-;-;0.1;0;-;-;0.2;-;-;0;-;0;-;-;-;-;-;-;-;-;-;-;-;0;-;0.1;-;-;-;-;-;-;0;-;-;0.1;0;-;0;0;-;-;-;0;-;-;0;-;-;-;-;-;-;-;-;-;0.1;0;0;-;-;-;0;-;-;-;-;-;-;0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0;-;0;-;-;-;-;0.3;0;-;-;0;-;0;-;0;-;-;-;-;-;-;-;0;0;0.1;0;-;-;-;-;-;0;-;-;0;-;0.3;-;-;-;-;-;-;-;-;0;0;-;-;-;-;0;-;-;-;-;-;-;-;-;-;-;-;-;0;-;-;0;-;0;-;-;-;0;-;-;-;0;-;-;-;-;-;-;-;-;-;-;0;-;-;0;0;-;-;0;-;0;-;-
Aalburg;-;1.8;-;-;-;0;-;-;-;0;-;0;-;0;0;-;0;-;0;-;-;-;-;0;-;-;-;-;0;-;0;-;-;-;-;-;0;-;0;-;-;-;0;0;0;-;-;-;-;-;-;-;-;-;0;0;-;-;0;-;-;0;0;-;0;-;-;0;-;0;-;-;-;-;-;-;-;-;-;-;-;0;-;0;-;0;-;0;-;-;-;0;-;-;-;-;0;-;-;-;0;-;-;0;-;-;-;0;0;-;-;-;0;0;0;-;0;0;0;-;-;0;0;0;-;-;-;0;0;-;-;0;-;-;0;-;-;-;0;-;-;-;-;-;-;-;-;-;-;0;0;-;0.1;0;0.2;-;0;0;-;-;-;-;-;0;0;0;-;0;-;-;-;0;-;-;-;-;-;0;-;0;-;-;-;-;-;0;-;-;0;-;-;-;0;-;0;0;-;-;-;0;0;-;-;0;0;-;0;0;-;-;-;-;-;-;-;-;-;-;-;-;0;0;-;-;-;-;-;0;-;-;0;0;0;0;0;-;-;-;0;0;-;-;-;-;0;0;0;-;-;0;-;-;-;0;-;-;-;-;0;0;-;-;-;-;0;-;-;-;-;-;-;-;0;0;-;0;0;0;0;-;-;0;-;-;-;0;0;-;0;-;-;-;-;-;0;-;0;0;0;-;0;0;-;0;-;-;-;-;-;0;-;-;-;-;0;-;-;0;0;-;-;-;-;-;0;0;0;-;-;-;-;-;0;-;-;-;0;-;-;-;-;-;-;-;0;-;0;0;-;-;-;-;-;-;-;-;-;0;0;0;0.1;0;-;-;-;-;-;0.2;-;-;-;0;-;-;-;0;-;-;-;-;-;-;-;-;-;0.3;-;0.2;-;0;-;-;-;-;0;-;-;-;0;-;-;0;-;-;-
Aalsmeer;-;0;5.2;-;0;-;0;0;0;0.2;0.4;-;-;0;0.6;1.2;0;-;0;0;0;-;0;0;0;-;-;0;-;0;0;0;0;0;-;0;-;-;-;-;0;-;0;0;-;0;0;0;-;-;-;0;0;0;-;0;0;-;-;0;0;0;0;0;0;0;0;0;-;0;0;-;-;0;0;0;0;0;-;-;0;0;-;0;0;0;0;0;0;0;0;0;0;0;-;-;0;0;0;0;0;0;-;0;-;-;-;0;0;-;0;-;-;-;0;-;0;0;0;0;-;0.1;0;0;-;-;0;-;0.3;0;1.4;0;0;0;-;0;-;0;0;0.1;-;-;0;-;0;0;0;-;0;-;0;-;0;-;-;0.1;0;0;0;0;0;-;0;0;0;0;-;0;0.4;-;0;0.2;-;0;-;-;-;-;-;-;0;0;0;0;0;-;0;-;0.1;0;0;0;-;0;-;0;0.1;0;0;-;0;-;-;-;0;0;0;0;-;-;0;-;-;0;-;0;0;0;-;-;-;0;-;0;-;0;0;0;-;-;0;0;0.5;0;0;-;0;0;0.1;0.1;0;0;-;0;-;0;-;0;0;0;0;-;0;-;0;0;0;-;0;0;0;0;-;0;0;0;0;-;0;0.1;-;-;-;-;-;-;-;0;0;0;0;0;0;-;0.5;0;0.1;-;-;0;0;0;0;-;-;-;0;-;-;-;0;0;0;-;-;-;-;0;-;-;0;0;0;0;0;0;-;0;-;0;-;-;0;0.1;-;0;0;-;-;-;0;-;-;0;1.3;0;0.1;0;-;-;-;0;0;-;0;-;0.1;0;0;0;0;-;-;-;0;-;0;-;0;-;0;0;0;0;0;-;0;0;0;-;-;0;0;-;-;0;0;0;-;-;-;0.1;0;0;-;0;0.2;0;0;0;0;0;0;-;0.1;0;-;0;-;0;-;0;0;-;-
Aalten;-;0;-;5.2;0;-;-;-;0;0;-;-;-;0;0;0;0;-;0.1;-;0;-;-;-;-;-;-;-;-;-;-;-;-;-;0;0.1;-;-;-;0;0;-;0;-;-;-;-;-;0;-;-;0;-;0;-;0;-;0.1;0;-;-;-;-;-;-;-;0;-;-;0;0;0;0;-;-;0;0;-;0;0;0.2;-;-;-;0;-;0;-;0;-;-;0;-;-;0;-;0;-;0;0;0;0;-;-;-;0;0;-;-;-;0;-;-;-;0;-;-;-;-;-;-;0;-;0;-;-;0;-;-;-;-;-;0;0;-;0;0;-;-;-;-;0;-;-;0;0;-;0;-;0;-;0;0;-;-;-;-;0;0;0;0;-;0;-;0;0;-;-;-;0;-;-;-;-;-;-;-;0;-;-;-;-;0;-;-;-;0;-;-;-;-;-;-;0;0;0;0;-;0;-;0;-;0;-;0;-;-;0;-;-;-;0;0;0;-;0;-;-;-;-;-;-;0.1;-;-;0;-;0;-;-;-;0;-;0;0;-;-;-;0;-;0;0;-;-;0;-;-;0;0;-;-;-;0.6;-;-;-;-;0;0;-;0.6;-;-;-;0;-;-;-;-;-;-;0;-;0;-;-;0;-;-;0;-;-;-;-;-;0;0;-;-;-;0;0;0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0;-;-;0;-;0;-;0;-;0;0;0;-;-;-;-;0;0;0;0;0;0;0;-;-;-;0;-;0;0;-;-;-;0;0;-;-;0;-;0;0;-;-;-;-;-;-;-;-;0;-;-;-;-;0;-;-;-;-;-;-;-;0;0;0;-;0;0;0;0;-;0.4;-;-;0;-;-;-;-;-;-;-;-;-;0;0;-;-;-;-;-;0;-;-;0;-;-
Achtkarspelen;0;-;-;-;3.4;-;-;0;0;0;-;-;0;-;0;0;0;0;0;0;-;-;-;-;0;0;-;-;-;0;-;-;-;-;-;-;-;-;-;-;0;0;-;-;-;-;-;-;-;0;0;-;-;-;-;0;-;-;-;-;-;-;-;-;-;-;0;-;-;-;0;0;0.3;-;0;-;0;-;-;-;0;-;0.3;-;-;-;-;0;-;-;-;-;-;0;-;-;-;0;0;-;0;-;-;-;0;0;0;0;-;-;-;-;0;-;-;-;-;-;0;-;-;0;-;0.2;0.3;-;-;-;-;-;-;-;0;0;-;0;0;0;0;-;-;0.1;-;-;-;-;0;-;-;-;-;0;-;0;-;-;-;-;-;-;0;0;0;-;-;-;-;-;0;-;-;-;-;-;0.6;-;-;-;-;-;-;-;-;0;0.1;-;0.2;0;0;-;-;-;-;-;-;-;0;0;-;-;-;0;0;-;0;-;-;-;0;0.1;0;-;0;0;0;-;-;0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0;-;0;0;-;-;-;-;-;-;-;-;0;-;-;0;-;-;-;0;0;-;-;0.1;-;0;-;0;-;-;-;-;-;-;-;0;-;0;-;-;-;-;0;-;0;-;0;-;-;0;-;-;0;-;-;-;-;-;0;-;-;-;-;-;-;-;0;-;-;-;0;-;0.4;-;-;-;-;0;0;-;-;0;-;0;-;0;-;-;-;-;-;-;-;-;-;0;0.3;-;-;-;-;0;0;0;-;-;-;0;-;-;0;-;-;-;-;0;0;-;-;-;-;-;-;-;-;-;0;0;-;-;-;-;-;-;-;0;-;0;0;-;0;0;-;0;0;-;-;0;0;-;-;0;-;-;-;-;-;-;-;-;-;-;0.1;-;-;0;-;-;0;-;-
Alblasserdam;-;0;0;-;-;2.1;0;0;-;0;0;-;-;0;0;0;0;-;0;-;-;0;-;0.1;0;-;-;-;-;-;0;-;-;-;0;0;0;0;-;0;-;0;0;0.1;-;0;-;0;0;-;-;-;0;0;0;0;0;-;0;-;-;-;0;0;0.1;0;-;-;0;0;0;-;-;0;-;-;0;-;-;-;0;0;0;0.6;-;0;0;0;-;-;-;0;-;-;-;-;0;0;0;0;-;-;0;0;-;0;0;0;0;-;0;0;0;0;0;0;-;0.1;0;-;0;0.1;-;0;-;-;-;-;0;-;0;0;0;0;0.1;-;0;0;0;0;0;-;-;-;-;0;-;-;0;0;0.4;0;0;-;0;0;0;0;0;0;-;0;0;-;-;0;-;0;0;0;0;0;-;-;-;0;0.1;-;-;0;0;0;0;0;-;0;0;-;0;0;0;0;0;0;0;0;0;0;-;0;0;-;-;-;0;-;0;0;0;0;0;0;-;-;0;0;0;-;-;-;0;0.7;0;0;-;-;-;0;0.1;0;0;0;0;-;0;0;-;0;0;-;-;0;-;-;-;0;0;-;0;-;-;-;-;0;0;-;0;-;0;0;-;0;0;0;0;0.6;0;0;0;0;0;-;0;0;-;-;0;0;0.5;0;-;0;-;-;0;0;0.7;-;0;0;-;-;0.1;-;0;-;0;0;-;-;0;-;0;0.3;-;0;0;0;0;-;0.1;0;-;0;0;-;-;0;0;0;0;-;-;0;0;0;0;-;0;0;-;-;0;-;0;0;0;0;-;-;-;0;0;0;0;0;0;0;0;0;0;-;-;0;0;-;0;-;-;0;0;0;0;0;-;-;0;0;0;0;0;0;-;0;-;0;0;0;-;0;0;0;-;-;-;0;0;0;0;0;-;-;0;0;0;0;-;0;0;-;-;0.3;0;-;-
Albrandswaard;-;0;0;-;0;0;2;0;-;0;0;-;-;0;0;0;0;-;0;-;-;0;0;0.5;-;-;-;-;-;-;0;-;0;-;0;0;-;0.1;-;0;0;0;0;0.1;-;-;-;0;-;-;-;-;0;-;-;0.1;0.1;-;-;-;-;-;0;-;0.1;0;0;-;0.1;0;0;-;0;0;0;-;-;0;-;-;0;0;0;0.2;0;0;0;-;0;-;-;0;-;-;-;-;0;0;0;-;-;-;-;0;-;-;-;0;0;-;-;-;0;0;0.1;0;0;0;0;-;-;0.1;-;0;-;0;0;-;0;-;0.1;0;0;0;0;-;-;-;0;-;0;0;-;0;-;-;0;0;0.2;0;0.1;-;0;0;0;0;0;0;-;0;-;-;0;0;0;0;0;0;0;0;0;0;0;-;-;0;0;-;0;0;0;0;0.1;-;-;0;0;0;0;0;0;-;-;0;0;0;0;0;0;0;0;-;-;-;0;-;0.1;0;-;0;0;-;0;-;-;0;0.1;-;-;-;0;0;0;-;-;-;-;-;0;0;-;0;0;0;0;0;-;-;0;0;-;0;-;0;-;0;-;0;-;-;0;0;0;0;-;-;-;0;-;0.3;-;-;0;0;-;0;0;-;0;-;-;0;0;-;-;-;0;-;0.1;-;0;0;-;0;-;0;1.7;-;0;0;-;0;0.2;-;-;-;0;0;0;-;0;-;0;0;-;0;0;0;-;-;1.1;-;0;-;0;-;-;0;0;0;0;-;0;0;0;0;0;-;0;-;0;-;-;0;0;-;0;0;0;-;-;-;0;-;-;0;0;0;-;0;0.2;-;-;0;0;-;-;-;-;-;0;0;0;0;-;-;-;0;-;-;-;0;-;0.1;0;-;0;0;-;-;0;0;-;-;-;-;0;0;0;-;-;-;0;0;0;0;-;0;0;-;-;0.1;0;-;-
Alkmaar;0;-;0;0;0;0;0;22.7;0;0.1;0;-;0;0;0.1;1.1;0;0;0;0;-;-;0;0;0;0;-;0.1;0;0;0;0;0;2.9;0;-;0;-;0;-;0.5;0;0;0;-;0;0.1;0;0;0;0;0;0;0;0;0;0;-;0;-;-;0;0;0;0;1.7;0;0;-;-;-;0;0;0.1;0;0;0;0;-;-;-;-;0;0;0.2;0;0;-;-;0;0.1;0;0;0;-;-;0;-;0;0.1;0;-;-;0;0;0;0;0;0;-;0;0;-;0;0;0;-;0;0;0.2;-;0.1;-;0.1;0;-;0;-;0.4;0;0.1;0;0;0;-;0;0;0;0.6;0;-;0;5.2;-;0;2.3;1;0;-;0;0;0;0;0;-;0;0;0;-;1.2;0;0;1.4;0;0;0;0;0;0;0;0;0;0;0.9;0;-;0;-;0;0;0;3;0;0;0;-;0;0;0;0;0;0;0;0;-;0;0;0;0;-;0;0;-;-;0;-;0;0;0;0;0.8;0;0;0;0;0;0;0;-;-;0;0;0.1;-;-;0;0;0;0;-;-;0;0;0;0;0;0;0;0;0;-;0;0;0;-;0;0;0;0;-;-;-;-;0;0;0;0.3;0;0;-;0;0;-;-;0;-;0;0;0;0.3;0;-;0;0;-;-;0;0;0;-;0;0;0;0;0;0;0;-;-;2.8;0.5;-;0;-;-;-;0;0;-;-;-;-;0;0;0;0;0;0;-;0;0;0;0;0.2;0;0;-;0;-;0;0;0;0;0;0;0;0;-;-;0;0;-;0;0.3;0;0;0.1;0;-;-;0;0;0;-;0;0;0.2;0;-;-;0;-;-;0;0;-;0;0;0;0;0;-;0;0;0;0;0;-;-;0;0;0;0;-;-;-;0;0;0;-;0;0;0;0.1;0;-;0.7;0;0;-;0.1;0;0;-;0;0;0;0;0;0;0;-;0;-;-
Almelo;0;0;0;0;0;0;0;0;17.3;0.1;0;-;-;0.1;0;0.1;0.3;-;0.1;0;0;-;0.1;0;0;0;0;-;-;0;-;0;0;0;0;0.2;0;-;0;0;-;-;0;0;0;0;0;0;-;0;0;1.1;-;0;0;0;-;0.1;0;0;0;0;0;0;0;0;0.1;-;0;0;-;0.1;0;0;0;0;0.4;0;0.4;0;0;0;0;0;0;0;0;0;0;0;0.1;0.1;0;0;0;0;0;0.1;0.1;0;1.6;0.1;0.1;0;0;0;0;0;-;0;-;-;-;0;0;0;0;0;0;-;0;0;0;0.1;0;0;0.2;-;0;0;0;0;0.8;0.1;0;0;0;0;0;0;0;0;0;0.1;-;0;0;1.8;0;0;0;1.6;0;0;0;0;0;0;1.1;0;0.1;0;0;0;0;0;-;-;0;0;0;0;0;0;0;0;0;-;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;-;0;0.2;0;0;0;0;0;0;0;0;0;0;-;0;0;0;0;-;0;0;0;0;0;0;0;-;0;0;0;-;0;0;0;0.3;0;0;0;0;-;-;0.1;0;-;0;0;0;0.1;0.5;0;0.2;0;0;0;0;-;0;0;0;0;0;0;0;-;0;0;-;0;0;0.1;0.1;0.2;0;0;0;-;0;0;0;0;1.2;-;-;0;0;0;0;-;0;0;-;0;0;-;0;0;-;0;0;-;0;0;0;0;0;0;0;0.1;0;0;0;0;0;-;0;0;0;0;0;0;0;0;0;0;0;0;0;2.7;3.1;0;0;0;0;0;0;0;0;0;-;-;-;0;0;0;0;0;0;0;-;-;0;0;-;0;0;0;0;0;0;0;0;0;0;-;0.1;0;0;0;0;0;0;0;0;0;2.8;0.1;0;0;0;0;0;0;0;0;0;0;0;0;-;0;-;0;0;0;0;0;0;0;0;0.1;0;0;0.2;-;-
Almere;0;0;0.1;0;0;0;0;0.1;0;40.2;0.1;0;-;0.6;0.3;3.2;0.2;0;0.1;0;0;0;0.2;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0.1;0;0;0;0;0;0;0;0;0;0.1;0;0;0;0;0;0.1;0;0.5;0;0.1;0;0;0;0;0;0;0;0.1;0;0;0.1;0.2;0;0;0;0;0;0.1;0;0;0.8;0;0;0;0.3;0.1;0.1;0;0;0;0.1;0.1;0.1;0.1;0.1;0;0.1;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0.2;0;0;0;0;0.2;0;0.5;0;0;0.4;0;0;0;0;0.1;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0.1;0;0;0;0;0.8;0;0;0;0;0.3;0;0.1;0.9;0;0.1;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.1;0;0;0.1;0;0.1;0;0;3.4;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.1;0;0;0;0;0;0;0;-;0;0;0;0;0;0;0.2;0.2;0;0;0;0;0.1;0;0.1;0.1;-;0;0.3;0;0;0;0.1;0;0;0;0;0;0;0;0;0;-;0;0;0;0;0;0;0;0;0;0.1;-;0;0;0;0;0;0;0.2;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.1;0;0.2;0;0;0;0;0;0;-;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0.1;0;0.1;0;0.1;0;0.1;0;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0.1;0.8;0.1;0;0;0;0.1;0.1;0;0;0;0.1;0;0;0;0;0;-;0;0;0;0;0;0;0;0;0;0;0;0;0;0.3;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0.1;0;0;0;0;0.4;0;0;0;0;0.5;0.2;0;0.1;0;0;0;0;0;0;0;0.4;-;-
